,Strain_ID,name,value,Lawn,Spot,MediaTime,Media,Fe,Time,Dataset
836,Sphingobium_Z2,Sphingobium_Z2,0,Sphingobium_Z2,Sphingobium_Z2,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
161,Sphingobium_Z2,Sphingobium_Z2,0,Sphingobium_Z2,Sphingobium_Z2,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
386,Sphingobium_Z2,Sphingobium_Z2,0,Sphingobium_Z2,Sphingobium_Z2,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
603,Sphingobium_Z2,Streptomyces_RCH20P,-2,Sphingobium_Z2,Streptomyces_RCH20P,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
828,Sphingobium_Z2,Streptomyces_RCH20P,-2,Sphingobium_Z2,Streptomyces_RCH20P,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
157,Sphingobium_Z2,Streptomyces_RCH20P,-2,Sphingobium_Z2,Streptomyces_RCH20P,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
382,Sphingobium_Z2,Streptomyces_RCH20P,-1,Sphingobium_Z2,Streptomyces_RCH20P,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
604,Sphingobium_Z2,Variovax_RPC5,0,Sphingobium_Z2,Variovax_RPC5,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
829,Sphingobium_Z2,Variovax_RPC5,0,Sphingobium_Z2,Variovax_RPC5,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
155,Sphingobium_Z2,Variovax_RPC5,-2,Sphingobium_Z2,Variovax_RPC5,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
380,Sphingobium_Z2,Variovax_RPC5,-1,Sphingobium_Z2,Variovax_RPC5,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
489,Streptomyces_RCH20P,Bacillus_SCH24,-1,Streptomyces_RCH20P,Bacillus_SCH24,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
714,Streptomyces_RCH20P,Bacillus_SCH24,1,Streptomyces_RCH20P,Bacillus_SCH24,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
99,Streptomyces_RCH20P,Bacillus_SCH24,-2,Streptomyces_RCH20P,Bacillus_SCH24,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
324,Streptomyces_RCH20P,Bacillus_SCH24,-1,Streptomyces_RCH20P,Bacillus_SCH24,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
482,Streptomyces_RCH20P,Burkholderia_RCH25,-5,Streptomyces_RCH20P,Burkholderia_RCH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
707,Streptomyces_RCH20P,Burkholderia_RCH25,-8,Streptomyces_RCH20P,Burkholderia_RCH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
94,Streptomyces_RCH20P,Burkholderia_RCH25,-5,Streptomyces_RCH20P,Burkholderia_RCH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
319,Streptomyces_RCH20P,Burkholderia_RCH25,-4,Streptomyces_RCH20P,Burkholderia_RCH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
492,Streptomyces_RCH20P,Cellulosimicrobium_BM1,0,Streptomyces_RCH20P,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
717,Streptomyces_RCH20P,Cellulosimicrobium_BM1,1,Streptomyces_RCH20P,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
102,Streptomyces_RCH20P,Cellulosimicrobium_BM1,0,Streptomyces_RCH20P,Cellulosimicrobium_BM1,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
327,Streptomyces_RCH20P,Cellulosimicrobium_BM1,0,Streptomyces_RCH20P,Cellulosimicrobium_BM1,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
486,Streptomyces_RCH20P,Chryseobacterium_SCH11,-1,Streptomyces_RCH20P,Chryseobacterium_SCH11,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
711,Streptomyces_RCH20P,Chryseobacterium_SCH11,-1,Streptomyces_RCH20P,Chryseobacterium_SCH11,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
92,Streptomyces_RCH20P,Chryseobacterium_SCH11,-1,Streptomyces_RCH20P,Chryseobacterium_SCH11,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
317,Streptomyces_RCH20P,Chryseobacterium_SCH11,-1,Streptomyces_RCH20P,Chryseobacterium_SCH11,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
487,Streptomyces_RCH20P,Dyadobacter_BM9,0,Streptomyces_RCH20P,Dyadobacter_BM9,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
712,Streptomyces_RCH20P,Dyadobacter_BM9,0,Streptomyces_RCH20P,Dyadobacter_BM9,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
91,Streptomyces_RCH20P,Dyadobacter_BM9,-3,Streptomyces_RCH20P,Dyadobacter_BM9,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
316,Streptomyces_RCH20P,Dyadobacter_BM9,-3,Streptomyces_RCH20P,Dyadobacter_BM9,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
495,Streptomyces_RCH20P,Ensifer_sp,0,Streptomyces_RCH20P,Ensifer_sp,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
720,Streptomyces_RCH20P,Ensifer_sp,0,Streptomyces_RCH20P,Ensifer_sp,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
105,Streptomyces_RCH20P,Ensifer_sp,0,Streptomyces_RCH20P,Ensifer_sp,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
330,Streptomyces_RCH20P,Ensifer_sp,0,Streptomyces_RCH20P,Ensifer_sp,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
488,Streptomyces_RCH20P,Exiguobacterium_RDH25,0,Streptomyces_RCH20P,Exiguobacterium_RDH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
713,Streptomyces_RCH20P,Exiguobacterium_RDH25,0,Streptomyces_RCH20P,Exiguobacterium_RDH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
98,Streptomyces_RCH20P,Exiguobacterium_RDH25,0,Streptomyces_RCH20P,Exiguobacterium_RDH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
323,Streptomyces_RCH20P,Exiguobacterium_RDH25,-1,Streptomyces_RCH20P,Exiguobacterium_RDH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
494,Streptomyces_RCH20P,Luteibacter_BM7,0,Streptomyces_RCH20P,Luteibacter_BM7,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
719,Streptomyces_RCH20P,Luteibacter_BM7,1,Streptomyces_RCH20P,Luteibacter_BM7,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
104,Streptomyces_RCH20P,Luteibacter_BM7,0,Streptomyces_RCH20P,Luteibacter_BM7,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
329,Streptomyces_RCH20P,Luteibacter_BM7,0,Streptomyces_RCH20P,Luteibacter_BM7,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
485,Streptomyces_RCH20P,Methylobacterium_RPE3,0,Streptomyces_RCH20P,Methylobacterium_RPE3,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
710,Streptomyces_RCH20P,Methylobacterium_RPE3,0,Streptomyces_RCH20P,Methylobacterium_RPE3,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
96,Streptomyces_RCH20P,Methylobacterium_RPE3,0,Streptomyces_RCH20P,Methylobacterium_RPE3,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
321,Streptomyces_RCH20P,Methylobacterium_RPE3,0,Streptomyces_RCH20P,Methylobacterium_RPE3,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
493,Streptomyces_RCH20P,Microbacterium_BM4,0,Streptomyces_RCH20P,Microbacterium_BM4,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
718,Streptomyces_RCH20P,Microbacterium_BM4,0,Streptomyces_RCH20P,Microbacterium_BM4,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
103,Streptomyces_RCH20P,Microbacterium_BM4,0,Streptomyces_RCH20P,Microbacterium_BM4,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
328,Streptomyces_RCH20P,Microbacterium_BM4,0,Streptomyces_RCH20P,Microbacterium_BM4,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
490,Streptomyces_RCH20P,Paenibacillus_E12,0,Streptomyces_RCH20P,Paenibacillus_E12,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
715,Streptomyces_RCH20P,Paenibacillus_E12,1,Streptomyces_RCH20P,Paenibacillus_E12,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
100,Streptomyces_RCH20P,Paenibacillus_E12,0,Streptomyces_RCH20P,Paenibacillus_E12,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
325,Streptomyces_RCH20P,Paenibacillus_E12,1,Streptomyces_RCH20P,Paenibacillus_E12,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
481,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,0,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
706,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,1,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
93,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,-1,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
318,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,0,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
491,Streptomyces_RCH20P,Sphingobium_Z2,0,Streptomyces_RCH20P,Sphingobium_Z2,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
716,Streptomyces_RCH20P,Sphingobium_Z2,0,Streptomyces_RCH20P,Sphingobium_Z2,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
101,Streptomyces_RCH20P,Sphingobium_Z2,0,Streptomyces_RCH20P,Sphingobium_Z2,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
326,Streptomyces_RCH20P,Sphingobium_Z2,1,Streptomyces_RCH20P,Sphingobium_Z2,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
483,Streptomyces_RCH20P,Streptomyces_RCH20P,0,Streptomyces_RCH20P,Streptomyces_RCH20P,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
708,Streptomyces_RCH20P,Streptomyces_RCH20P,0,Streptomyces_RCH20P,Streptomyces_RCH20P,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
97,Streptomyces_RCH20P,Streptomyces_RCH20P,0,Streptomyces_RCH20P,Streptomyces_RCH20P,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
322,Streptomyces_RCH20P,Streptomyces_RCH20P,0,Streptomyces_RCH20P,Streptomyces_RCH20P,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
484,Streptomyces_RCH20P,Variovax_RPC5,0,Streptomyces_RCH20P,Variovax_RPC5,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
709,Streptomyces_RCH20P,Variovax_RPC5,0,Streptomyces_RCH20P,Variovax_RPC5,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
95,Streptomyces_RCH20P,Variovax_RPC5,0,Streptomyces_RCH20P,Variovax_RPC5,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
320,Streptomyces_RCH20P,Variovax_RPC5,0,Streptomyces_RCH20P,Variovax_RPC5,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
504,Variovax_RPC5,Bacillus_SCH24,0,Variovax_RPC5,Bacillus_SCH24,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
729,Variovax_RPC5,Bacillus_SCH24,-2,Variovax_RPC5,Bacillus_SCH24,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
69,Variovax_RPC5,Bacillus_SCH24,-1,Variovax_RPC5,Bacillus_SCH24,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
294,Variovax_RPC5,Bacillus_SCH24,-1,Variovax_RPC5,Bacillus_SCH24,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
497,Variovax_RPC5,Burkholderia_RCH25,-1,Variovax_RPC5,Burkholderia_RCH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
722,Variovax_RPC5,Burkholderia_RCH25,-1,Variovax_RPC5,Burkholderia_RCH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
64,Variovax_RPC5,Burkholderia_RCH25,-7,Variovax_RPC5,Burkholderia_RCH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
289,Variovax_RPC5,Burkholderia_RCH25,-6,Variovax_RPC5,Burkholderia_RCH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
507,Variovax_RPC5,Cellulosimicrobium_BM1,0,Variovax_RPC5,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
732,Variovax_RPC5,Cellulosimicrobium_BM1,0,Variovax_RPC5,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
72,Variovax_RPC5,Cellulosimicrobium_BM1,0,Variovax_RPC5,Cellulosimicrobium_BM1,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
297,Variovax_RPC5,Cellulosimicrobium_BM1,0,Variovax_RPC5,Cellulosimicrobium_BM1,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
501,Variovax_RPC5,Chryseobacterium_SCH11,0,Variovax_RPC5,Chryseobacterium_SCH11,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
726,Variovax_RPC5,Chryseobacterium_SCH11,0,Variovax_RPC5,Chryseobacterium_SCH11,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
62,Variovax_RPC5,Chryseobacterium_SCH11,1,Variovax_RPC5,Chryseobacterium_SCH11,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
287,Variovax_RPC5,Chryseobacterium_SCH11,1,Variovax_RPC5,Chryseobacterium_SCH11,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
502,Variovax_RPC5,Dyadobacter_BM9,1,Variovax_RPC5,Dyadobacter_BM9,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
727,Variovax_RPC5,Dyadobacter_BM9,2,Variovax_RPC5,Dyadobacter_BM9,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
61,Variovax_RPC5,Dyadobacter_BM9,0,Variovax_RPC5,Dyadobacter_BM9,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
286,Variovax_RPC5,Dyadobacter_BM9,0,Variovax_RPC5,Dyadobacter_BM9,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
510,Variovax_RPC5,Ensifer_sp,0,Variovax_RPC5,Ensifer_sp,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
735,Variovax_RPC5,Ensifer_sp,0,Variovax_RPC5,Ensifer_sp,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
75,Variovax_RPC5,Ensifer_sp,0,Variovax_RPC5,Ensifer_sp,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
300,Variovax_RPC5,Ensifer_sp,0,Variovax_RPC5,Ensifer_sp,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
503,Variovax_RPC5,Exiguobacterium_RDH25,0,Variovax_RPC5,Exiguobacterium_RDH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
728,Variovax_RPC5,Exiguobacterium_RDH25,0,Variovax_RPC5,Exiguobacterium_RDH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
68,Variovax_RPC5,Exiguobacterium_RDH25,0,Variovax_RPC5,Exiguobacterium_RDH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
293,Variovax_RPC5,Exiguobacterium_RDH25,-1,Variovax_RPC5,Exiguobacterium_RDH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
509,Variovax_RPC5,Luteibacter_BM7,0,Variovax_RPC5,Luteibacter_BM7,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
734,Variovax_RPC5,Luteibacter_BM7,1,Variovax_RPC5,Luteibacter_BM7,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
74,Variovax_RPC5,Luteibacter_BM7,2,Variovax_RPC5,Luteibacter_BM7,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
299,Variovax_RPC5,Luteibacter_BM7,1,Variovax_RPC5,Luteibacter_BM7,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
500,Variovax_RPC5,Methylobacterium_RPE3,0,Variovax_RPC5,Methylobacterium_RPE3,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
725,Variovax_RPC5,Methylobacterium_RPE3,0,Variovax_RPC5,Methylobacterium_RPE3,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
66,Variovax_RPC5,Methylobacterium_RPE3,0,Variovax_RPC5,Methylobacterium_RPE3,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
291,Variovax_RPC5,Methylobacterium_RPE3,0,Variovax_RPC5,Methylobacterium_RPE3,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
508,Variovax_RPC5,Microbacterium_BM4,0,Variovax_RPC5,Microbacterium_BM4,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
733,Variovax_RPC5,Microbacterium_BM4,0,Variovax_RPC5,Microbacterium_BM4,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
73,Variovax_RPC5,Microbacterium_BM4,0,Variovax_RPC5,Microbacterium_BM4,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
298,Variovax_RPC5,Microbacterium_BM4,0,Variovax_RPC5,Microbacterium_BM4,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
505,Variovax_RPC5,Paenibacillus_E12,-1,Variovax_RPC5,Paenibacillus_E12,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
730,Variovax_RPC5,Paenibacillus_E12,-1,Variovax_RPC5,Paenibacillus_E12,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
70,Variovax_RPC5,Paenibacillus_E12,-2,Variovax_RPC5,Paenibacillus_E12,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
295,Variovax_RPC5,Paenibacillus_E12,-1,Variovax_RPC5,Paenibacillus_E12,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
496,Variovax_RPC5,Pseudomonas_putida_KT2442,0,Variovax_RPC5,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
721,Variovax_RPC5,Pseudomonas_putida_KT2442,0,Variovax_RPC5,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
63,Variovax_RPC5,Pseudomonas_putida_KT2442,-4,Variovax_RPC5,Pseudomonas_putida_KT2442,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
288,Variovax_RPC5,Pseudomonas_putida_KT2442,-3,Variovax_RPC5,Pseudomonas_putida_KT2442,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
506,Variovax_RPC5,Sphingobium_Z2,0,Variovax_RPC5,Sphingobium_Z2,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
731,Variovax_RPC5,Sphingobium_Z2,0,Variovax_RPC5,Sphingobium_Z2,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
71,Variovax_RPC5,Sphingobium_Z2,0,Variovax_RPC5,Sphingobium_Z2,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
296,Variovax_RPC5,Sphingobium_Z2,0,Variovax_RPC5,Sphingobium_Z2,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
498,Variovax_RPC5,Streptomyces_RCH20P,0,Variovax_RPC5,Streptomyces_RCH20P,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
723,Variovax_RPC5,Streptomyces_RCH20P,0,Variovax_RPC5,Streptomyces_RCH20P,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
67,Variovax_RPC5,Streptomyces_RCH20P,-4,Variovax_RPC5,Streptomyces_RCH20P,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
292,Variovax_RPC5,Streptomyces_RCH20P,0,Variovax_RPC5,Streptomyces_RCH20P,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
499,Variovax_RPC5,Variovax_RPC5,0,Variovax_RPC5,Variovax_RPC5,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
724,Variovax_RPC5,Variovax_RPC5,0,Variovax_RPC5,Variovax_RPC5,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
65,Variovax_RPC5,Variovax_RPC5,0,Variovax_RPC5,Variovax_RPC5,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
290,Variovax_RPC5,Variovax_RPC5,0,Variovax_RPC5,Variovax_RPC5,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
